Date,High,Low,Open,Close,Volume,Adj Close,mov_avg for 10 days,mov_avg for 20 days,mov_avg for 30 days,Daily Return,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
2020-04-29,1359.989990234375,1325.3399658203125,1341.4599609375,1341.47998046875,3793600,1341.47998046875,1269.9530029296875,1228.414501953125,1190.945332845052,0.08738960393222994,0.3845918013284427,0.07123672658977999,-0.9963,0.13,0.752,0.118
2020-04-30,1352.8199462890625,1322.489990234375,1324.8800048828125,1348.6600341796875,2668900,1348.6600341796875,1278.4720092773437,1240.56650390625,1199.340665690104,0.005352337578998778,0.3480095990965554,0.053508493318275924,-0.9989,0.137,0.751,0.112
2020-05-01,1352.0699462890625,1311.0,1328.5,1320.6099853515625,2072500,1320.6099853515625,1282.2080078125,1250.5550048828125,1206.1846638997397,-0.02079845781534284,0.3943690180786953,0.055248669341411254,-0.9985,0.131,0.764,0.105
2020-05-04,1327.6600341796875,1299.0,1308.22998046875,1326.800048828125,1504000,1326.800048828125,1288.2270141601562,1262.0010070800781,1214.667333984375,0.004687275990052919,0.3435379699665414,0.030672855583569855,-0.9993,0.136,0.768,0.096
2020-05-05,1373.93994140625,1337.4599609375,1337.9200439453125,1351.1099853515625,1651500,1351.1099853515625,1301.7040161132813,1270.2105041503905,1224.4836669921874,0.018322230651791838,0.3419136850585614,0.06410536460006429,-0.9978,0.126,0.771,0.104
2020-05-06,1371.1199951171875,1347.2900390625,1361.68994140625,1347.300048828125,1215400,1347.300048828125,1310.1130249023438,1278.2500061035157,1231.5783365885416,-0.0028198566843143924,0.3737453435453438,0.04163437858437861,-0.998,0.121,0.781,0.098
2020-05-07,1377.5999755859375,1355.27001953125,1365.93994140625,1372.56005859375,1397600,1372.56005859375,1319.7380249023438,1286.3640075683593,1240.580672200521,0.018748614896582305,0.3918087643350799,0.06690816688185108,-0.999,0.136,0.756,0.108
2020-05-08,1398.760009765625,1375.47998046875,1383.1300048828125,1388.3699951171875,1386900,1388.3699951171875,1330.6440185546876,1295.210009765625,1248.1346720377603,0.011518575398176356,0.37411053498740043,-0.0036781999095431947,-0.9997,0.144,0.77,0.086
2020-05-11,1416.530029296875,1377.1519775390625,1378.280029296875,1403.260009765625,1412100,1403.260009765625,1343.3820190429688,1304.4950073242187,1257.8863403320313,0.010724817376351226,0.3840933526087109,0.055101056508906364,-0.9993,0.136,0.764,0.1
2020-05-12,1415.0,1374.77001953125,1407.1199951171875,1375.739990234375,1390600,1375.739990234375,1357.589013671875,1309.8205078125,1265.5170084635417,-0.019611489916146363,0.4122682933671944,0.05678222266134352,-0.9989,0.135,0.759,0.106
2020-05-13,1385.4820556640625,1328.4000244140625,1377.050048828125,1349.3299560546875,1812600,1349.3299560546875,1358.3740112304688,1314.163507080078,1271.7343383789062,-0.019196966263362203,0.3609846266989124,0.0524961974961975,-0.9994,0.13,0.776,0.093
2020-05-14,1357.4200439453125,1323.9100341796875,1335.02001953125,1356.1300048828125,1603100,1356.1300048828125,1359.1210083007813,1318.7965087890625,1280.0846720377604,0.005039574492222476,0.36762745191316615,0.05158230658230658,-0.999,0.14,0.752,0.107
2020-05-15,1374.47998046875,1339.0,1350.0,1373.18994140625,1707700,1373.18994140625,1364.37900390625,1323.293505859375,1288.496337890625,0.012579868052482013,0.39676846122075815,0.09364714496339945,-0.9981,0.13,0.758,0.112
2020-05-18,1392.324951171875,1354.25,1361.75,1383.93994140625,1822400,1383.93994140625,1370.0929931640626,1329.1600036621094,1298.031669108073,0.00782848728777541,0.3673819124423964,0.03608718230694036,-0.9998,0.163,0.741,0.096
2020-05-19,1392.0,1373.4849853515625,1386.9969482421875,1373.4849853515625,1280600,1373.4849853515625,1372.3304931640625,1337.0172546386718,1304.2505004882812,-0.0075544868255366104,0.39462016803970806,0.052054974612445896,-0.9997,0.15,0.758,0.092
2020-05-20,1410.4200439453125,1387.25,1389.5799560546875,1406.719970703125,1655400,1406.719970703125,1378.2724853515624,1344.1927551269532,1311.5908325195312,0.0241975600068578,0.36589934716944356,0.05978851445089391,-0.9996,0.136,0.775,0.089
2020-05-21,1415.489990234375,1393.449951171875,1408.0,1402.800048828125,1385000,1402.800048828125,1381.296484375,1350.5172546386718,1318.0081665039063,-0.0027865687248619375,0.4104319703733766,0.05077426046176048,-0.9996,0.142,0.765,0.093
2020-05-22,1412.760009765625,1391.8299560546875,1396.7099609375,1410.4200439453125,1309400,1410.4200439453125,1383.5014892578124,1357.07275390625,1324.6405029296875,0.005431989486707645,0.3910404903738235,0.0679278869278869,-0.9998,0.161,0.742,0.097
2020-05-26,1441.0,1412.1300048828125,1437.27001953125,1417.02001953125,2060600,1417.02001953125,1384.877490234375,1364.1297546386718,1331.289168294271,0.0046794397273848265,0.3714434160985885,0.06492561078767975,-0.9997,0.152,0.753,0.095
2020-05-27,1421.739990234375,1391.2900390625,1417.25,1417.8399658203125,1685800,1417.8399658203125,1389.0874877929687,1373.3382507324218,1336.2428344726563,0.0005786412878865388,0.3946948253766438,0.08243391709300799,-0.9994,0.135,0.767,0.098
2020-05-28,1440.8399658203125,1396.0,1396.8599853515625,1416.72998046875,1692200,1416.72998046875,1395.827490234375,1377.1007507324218,1341.384834798177,-0.0007828706894436044,0.3901019738384359,0.049820002500507894,-0.9998,0.155,0.753,0.092
2020-05-29,1432.5699462890625,1413.3499755859375,1416.93994140625,1428.9200439453125,1820900,1428.9200439453125,1403.106494140625,1381.113751220703,1346.8998372395833,0.008604366142184183,0.3881708365164248,0.05650962089381206,-0.9997,0.153,0.748,0.099
2020-06-01,1437.9599609375,1418.0,1418.3900146484375,1431.8199462890625,1217100,1431.8199462890625,1408.9694946289062,1386.674249267578,1351.852168782552,0.0020294363957154005,0.35758618864579134,0.04999433789168889,-0.9998,0.162,0.747,0.091
2020-06-02,1439.6099853515625,1418.8299560546875,1430.550048828125,1439.219970703125,1278100,1439.219970703125,1414.4974975585938,1392.2952453613282,1357.6058349609375,0.005168264650343479,0.37177991443772157,0.06384116437272586,-0.9997,0.151,0.749,0.1
2020-06-03,1446.552001953125,1429.7769775390625,1438.300048828125,1436.3800048828125,1256200,1436.3800048828125,1420.7869995117187,1396.5587463378906,1364.9405029296875,-0.0019732673796383216,0.3723988155586666,0.02857990419328709,-0.9998,0.154,0.748,0.098
2020-06-04,1438.9599609375,1404.72998046875,1430.4000244140625,1412.1800537109375,1484300,1412.1800537109375,1421.3330078125,1399.8027465820312,1369.9061726888021,-0.016847875276465807,0.3789307924779622,0.042583013422636096,-0.9997,0.139,0.769,0.092
2020-06-05,1445.050048828125,1406.0,1413.1700439453125,1438.3900146484375,1734900,1438.3900146484375,1424.8920043945313,1403.0942443847657,1375.308837890625,0.018559928578955054,0.3749974309768127,0.05337072148927817,-0.9998,0.156,0.743,0.101
2020-06-08,1447.989990234375,1422.3399658203125,1422.3399658203125,1446.6099853515625,1404200,1446.6099853515625,1428.5109985351562,1406.0062438964844,1380.8855021158854,0.0057147022847860995,0.378333090130843,0.060663280747550424,-0.9995,0.141,0.763,0.096
2020-06-09,1468.0,1443.2099609375,1445.3599853515625,1456.1600341796875,1409200,1456.1600341796875,1432.425,1408.6512451171875,1386.8948364257812,0.0066016748984378815,0.39737896531692146,0.032228476106213336,-0.9994,0.136,0.77,0.094
2020-06-10,1474.259033203125,1456.27001953125,1459.5400390625,1465.8499755859375,1525200,1465.8499755859375,1437.2260009765625,1413.1567443847657,1394.6341674804687,0.006654448123010637,0.3643120615017168,0.052424764890282104,-0.9996,0.159,0.729,0.112
2020-06-11,1454.4749755859375,1402.0,1442.47998046875,1403.8399658203125,1991300,1403.8399658203125,1435.9369995117188,1415.8822448730468,1396.7128336588542,-0.0423031079567594,0.376952655187949,0.04284422481113657,-0.9997,0.157,0.744,0.099
2020-06-12,1437.0,1386.02001953125,1428.489990234375,1413.1800537109375,1946400,1413.1800537109375,1434.3630004882812,1418.7347473144532,1398.8635009765626,0.006653242618838817,0.3849782800820861,0.06459162809508835,-0.9998,0.155,0.751,0.094
2020-06-15,1424.800048828125,1387.9200439453125,1390.800048828125,1419.8499755859375,1503900,1419.8499755859375,1433.1660034179688,1421.0677490234375,1402.1715006510417,0.004719796219515793,0.3688402582547565,0.03384086380368908,-0.9998,0.162,0.742,0.096
2020-06-16,1455.02001953125,1425.9000244140625,1445.219970703125,1442.719970703125,1709200,1442.719970703125,1433.5160034179687,1424.0067504882813,1406.035498046875,0.016107332119895013,0.38149588442996835,0.03828819893932436,-0.9998,0.161,0.74,0.098
2020-06-17,1460.0,1431.3800048828125,1447.1600341796875,1451.1199951171875,1549600,1451.1199951171875,1434.9900024414062,1427.8885009765625,1409.3691650390624,0.0058223526288117,0.4185031342926078,0.05936307844202582,-0.998,0.131,0.759,0.109
2020-06-18,1451.4100341796875,1427.010009765625,1449.1600341796875,1435.9599609375,1581900,1435.9599609375,1437.3679931640625,1429.3505004882813,1412.3244954427084,-0.010447126516551997,0.3939745950566846,0.0530082003402899,-0.9996,0.147,0.761,0.093
2020-06-19,1447.800048828125,1421.3499755859375,1444.0,1431.719970703125,3157900,1431.719970703125,1436.7009887695312,1430.7964965820313,1414.296492513021,-0.002952721767817801,0.3847371262584786,0.030605078985861903,-0.9998,0.158,0.753,0.089
2020-06-22,1452.75,1423.2099609375,1429.0,1451.8599853515625,1542400,1451.8599853515625,1437.2259887695313,1432.8684936523437,1416.4128255208334,0.014067006859271869,0.36252899771983754,0.044957536102574296,-0.9998,0.155,0.763,0.081
2020-06-23,1475.9410400390625,1445.239990234375,1455.6400146484375,1464.4100341796875,1429800,1464.4100341796875,1438.0509887695312,1435.2379943847657,1418.4511596679688,0.008644117858986222,0.34463168518724074,0.048299526262489234,-0.9998,0.158,0.756,0.085
2020-06-24,1475.4200439453125,1429.75,1461.510009765625,1431.969970703125,1756000,1431.969970703125,1434.66298828125,1435.9444946289063,1420.3254923502604,-0.022152308929468845,0.37840487963918923,0.07039400278940029,-0.9997,0.142,0.769,0.089
2020-06-25,1442.9000244140625,1420.0,1429.9000244140625,1441.3299560546875,1230500,1441.3299560546875,1438.4119873046875,1437.174493408203,1423.392159016927,0.006536439690119078,0.38007419877790255,0.003487164413090332,-0.9999,0.174,0.752,0.074
2020-06-26,1433.449951171875,1351.989990234375,1431.3900146484375,1359.9000244140625,4267700,1359.9000244140625,1433.083984375,1433.7234924316406,1423.5178263346354,-0.05649638467483242,0.36161165707677334,0.035243253731625825,-0.9998,0.165,0.739,0.096
2020-06-29,1395.5999755859375,1347.010009765625,1358.1800537109375,1394.969970703125,1810200,1394.969970703125,1430.5959838867188,1431.8809936523437,1424.243827311198,0.02578862097173129,0.37162217412217435,0.04537074257312355,-0.9998,0.164,0.741,0.094
2020-06-30,1418.6500244140625,1383.9599609375,1390.43994140625,1413.6099853515625,2042400,1413.6099853515625,1427.6849853515625,1430.6004943847656,1425.2328287760417,0.013362305311161782,0.3654078849625408,0.054644532255868294,-0.9998,0.148,0.778,0.075
2020-07-01,1443.0,1409.8199462890625,1411.0999755859375,1438.0400390625,1775200,1438.0400390625,1426.3769897460938,1430.68349609375,1427.3846638997395,0.017282032501250155,0.3552744030163385,0.048644005337553746,-0.9998,0.162,0.734,0.104
2020-07-02,1482.949951171875,1446.4200439453125,1446.93994140625,1464.699951171875,1859100,1464.699951171875,1429.2509887695312,1433.3094909667968,1429.3173299153646,0.0185390610728442,0.41361850859905336,0.029827555712769713,-0.9997,0.152,0.751,0.096
2020-07-06,1506.5899658203125,1472.8599853515625,1480.06005859375,1495.699951171875,1564000,1495.699951171875,1435.6489868164062,1436.1749877929688,1432.413993326823,0.02116474433906923,0.3965141909372679,0.02779736580435883,-0.9995,0.143,0.754,0.103
2020-07-07,1516.800048828125,1483.550048828125,1490.0,1485.1800537109375,1458200,1485.1800537109375,1438.9809936523438,1438.1034912109376,1434.9059936523438,-0.007033427695638528,0.3842137465422666,0.03345370934721115,-0.9998,0.152,0.766,0.082
2020-07-08,1505.8800048828125,1485.6300048828125,1494.3199462890625,1496.0,1249700,1496.0,1442.139990234375,1440.0954895019531,1437.5386596679687,0.007285275789980616,0.38952150413688885,0.035047548605240945,-0.9998,0.144,0.775,0.081
2020-07-09,1522.719970703125,1488.0849609375,1506.449951171875,1510.989990234375,1423300,1510.989990234375,1450.0419921875,1442.352490234375,1440.643660481771,0.010020046948111538,0.38221025809633397,0.009349096754160041,-0.9998,0.157,0.761,0.081
2020-07-10,1543.8299560546875,1496.5400390625,1506.1500244140625,1541.739990234375,1856300,1541.739990234375,1460.0829956054688,1449.247491455078,1444.8106608072917,0.020350895901851906,0.38151941143962415,0.03137536714664375,-0.9997,0.148,0.75,0.102
2020-07-13,1577.1319580078125,1505.2430419921875,1550.0,1511.3399658203125,1846400,1511.3399658203125,1475.2269897460938,1454.1554870605469,1447.5579915364583,-0.019717996942818505,0.3600289571012003,0.03252934011489144,-0.9998,0.153,0.76,0.087
2020-07-14,1522.949951171875,1483.5,1490.31005859375,1520.5799560546875,1585000,1520.5799560546875,1487.78798828125,1459.1919860839844,1450.5166585286458,0.006113773501225328,0.37272836254654423,0.07143093270366,-0.9991,0.137,0.754,0.109
2020-07-15,1535.3299560546875,1498.0,1523.1300048828125,1513.6400146484375,1610700,1513.6400146484375,1497.7909912109376,1462.73798828125,1452.9973266601562,-0.00456400952716518,0.3702907106069163,0.06722647137666907,-0.9989,0.139,0.75,0.111
2020-07-16,1518.68994140625,1486.31005859375,1500.0,1518.0,1519300,1518.0,1505.7869873046875,1466.0819885253907,1455.7179931640626,0.0028804638549246864,0.38947049466213207,0.042610509892739894,-0.9996,0.142,0.768,0.09
2020-07-17,1523.43994140625,1498.4200439453125,1521.6199951171875,1515.550048828125,1456700,1515.550048828125,1510.8719970703125,1470.0614929199219,1459.1636596679687,-0.0016139335783103004,0.33844825809111534,0.051924860853432266,-0.9998,0.152,0.759,0.089
2020-07-20,1570.2900390625,1503.5999755859375,1515.260009765625,1565.719970703125,1557300,1565.719970703125,1517.8739990234376,1476.761492919922,1463.4079915364584,0.03310344116566322,0.3851381728958065,0.027795691373935633,-0.9998,0.157,0.76,0.083
2020-07-21,1586.989990234375,1554.280029296875,1586.989990234375,1558.4200439453125,1216200,1558.4200439453125,1525.197998046875,1482.0894958496094,1467.1349934895834,-0.00466234505173635,0.38254040923105653,0.057353000716310124,-0.9996,0.139,0.768,0.093
2020-07-22,1570.0,1546.0999755859375,1560.5,1568.489990234375,932000,1568.489990234375,1532.4469970703126,1487.2934936523438,1470.879325358073,0.006461638072601694,0.40622962605721225,0.004780022021401329,-0.9998,0.152,0.762,0.086
2020-07-23,1571.8699951171875,1507.3919677734375,1566.969970703125,1515.6800537109375,1627600,1515.6800537109375,1532.9160034179688,1491.4789978027343,1472.5403279622396,-0.033669285014401806,0.3882651007846319,0.05050175302128429,-0.9998,0.151,0.763,0.085
2020-07-24,1517.635986328125,1488.4000244140625,1498.9300537109375,1511.8699951171875,1544000,1511.8699951171875,1529.92900390625,1495.0059997558594,1476.1413289388022,-0.002513761782654278,0.36857213824426954,0.041942773756298346,-0.9998,0.155,0.768,0.077
2020-07-27,1540.969970703125,1515.2099609375,1515.5999755859375,1530.199951171875,1246000,1530.199951171875,1531.8150024414062,1503.52099609375,1480.0419921875,0.012124029257731817,0.33826729674057887,0.020529710959100264,-0.9999,0.168,0.758,0.074
2020-07-28,1526.47998046875,1497.6600341796875,1525.1800537109375,1500.3399658203125,1702200,1500.3399658203125,1529.7910034179688,1508.7894958496095,1482.724991861979,-0.019513780096970246,0.3413077266648695,0.02340092777592777,-0.9995,0.139,0.764,0.097
2020-07-29,1531.251953125,1501.3299560546875,1506.3199462890625,1522.02001953125,1106500,1522.02001953125,1530.62900390625,1514.2099975585938,1485.3683268229167,0.014450094115225243,0.3947382904913025,0.02527419925010287,-0.9998,0.155,0.754,0.092
2020-07-30,1537.8699951171875,1492.219970703125,1497.0,1531.449951171875,1671400,1531.449951171875,1531.9739990234375,1518.8804931640625,1488.0459920247397,0.0061956685980577575,0.38016177179878236,0.05440663034079408,-0.9993,0.14,0.751,0.109
2020-07-31,1508.949951171875,1454.030029296875,1505.010009765625,1482.9599609375,3439900,1482.9599609375,1528.714990234375,1519.7934936523438,1489.6126586914063,-0.031662797858506675,0.39199869011677135,0.04824534219368171,-0.9996,0.139,0.766,0.095
2020-08-03,1490.469970703125,1465.6400146484375,1486.6400146484375,1474.449951171875,2330200,1474.449951171875,1519.58798828125,1518.7309936523438,1491.036991373698,-0.005738529690474614,0.40396683283046914,0.05711585552494649,-0.9993,0.148,0.739,0.113
2020-08-04,1485.56005859375,1458.6500244140625,1476.5699462890625,1464.969970703125,1903500,1464.969970703125,1510.2429809570312,1517.7204895019531,1491.4739908854167,-0.006429503057201358,0.39189051047961926,0.046846577514894336,-0.9992,0.142,0.748,0.11
2020-08-05,1482.4100341796875,1463.4599609375,1469.300048828125,1473.6099853515625,1979500,1473.6099853515625,1500.75498046875,1516.6009887695313,1491.780655924479,0.005897741811247359,0.3678860300327691,0.04758026695526694,-0.9995,0.146,0.746,0.108
2020-08-06,1502.3900146484375,1466.0,1471.75,1500.0999755859375,1995400,1500.0999755859375,1499.19697265625,1516.0564880371094,1494.0516560872395,0.01797625592775498,0.35960923564883984,0.050204877630620204,-0.9994,0.152,0.732,0.117
2020-08-07,1516.844970703125,1481.6400146484375,1500.0,1494.489990234375,1577800,1494.489990234375,1497.4589721679688,1513.6939880371094,1495.8236572265625,-0.0037397409791779523,0.3643952191599251,0.018018826489414722,-0.9999,0.171,0.742,0.087
2020-08-10,1504.074951171875,1473.0799560546875,1487.1800537109375,1496.0999755859375,1289300,1496.0999755859375,1494.048974609375,1512.9319885253906,1500.3636555989583,0.0010772807861429978,0.36004689853444305,0.000736880754674336,-0.9997,0.15,0.756,0.094
2020-08-11,1510.0,1478.0,1492.43994140625,1480.3199462890625,1454400,1480.3199462890625,1492.04697265625,1510.9189880371093,1503.2086547851563,-0.010547443054863215,0.3991811891811892,0.04455992420278136,-0.9998,0.162,0.748,0.09
2020-08-12,1512.385986328125,1485.25,1485.5799560546875,1506.6199951171875,1437000,1506.6199951171875,1490.5069702148437,1510.5679870605468,1506.3089884440103,0.01776646250971292,0.382366103395515,0.05043222572634339,-0.9998,0.166,0.74,0.094
2020-08-13,1537.25,1508.0050048828125,1510.3399658203125,1518.449951171875,1455200,1518.449951171875,1489.2069702148438,1510.5904846191406,1508.9893188476562,0.007851983972751775,0.40190536735991295,0.03928488178488181,-0.9998,0.167,0.726,0.107
2020-08-14,1521.9000244140625,1502.8800048828125,1515.6600341796875,1507.72998046875,1354800,1507.72998046875,1491.6839721679687,1510.199481201172,1510.423653157552,-0.007059811681545236,0.36587111767784036,0.0478642657529212,-0.9993,0.14,0.753,0.108
2020-08-17,1525.6099853515625,1507.969970703125,1514.6700439453125,1517.97998046875,1378300,1517.97998046875,1496.0369750976563,1507.812481689453,1511.1663208007812,0.006798299518335105,0.3344588493267738,0.013265444199406461,-0.9998,0.152,0.754,0.093
2020-08-18,1562.469970703125,1523.7099609375,1526.1800537109375,1558.5999755859375,2027100,1558.5999755859375,1505.3999755859375,1507.8214782714845,1513.613651529948,0.026759242967515418,0.3676233918663496,0.04710309838830968,-0.9998,0.167,0.74,0.093
2020-08-19,1573.6800537109375,1543.949951171875,1553.31005859375,1547.530029296875,1660600,1547.530029296875,1512.7919799804688,1506.7734802246093,1515.331319173177,-0.007102493559902001,0.3804151205936921,0.046011346457775035,-0.9996,0.14,0.771,0.09
2020-08-20,1585.8699951171875,1538.199951171875,1543.449951171875,1581.75,1706900,1581.75,1520.956982421875,1510.0769775390625,1517.6899861653646,0.022112637593645346,0.40299543224071527,0.03100616364767311,-0.9996,0.139,0.769,0.092
2020-08-21,1597.719970703125,1568.0050048828125,1577.030029296875,1580.4200439453125,1446500,1580.4200439453125,1529.5499877929688,1513.5044799804687,1518.9793212890625,-0.0008408130581238904,0.3922701218534551,0.03320620223398001,-0.9996,0.156,0.737,0.107
2020-08-24,1614.1700439453125,1580.5699462890625,1593.97998046875,1588.199951171875,1409900,1588.199951171875,1538.7599853515626,1516.4044799804688,1521.5413208007812,0.0049226832172672985,0.3982527014969763,0.07621099214610672,-0.9997,0.157,0.745,0.097
2020-08-25,1611.6199951171875,1582.0699462890625,1582.0699462890625,1608.219970703125,2247100,1608.219970703125,1551.5499877929688,1521.7984802246094,1524.4626546223958,0.012605477991910252,0.37531355595309085,0.014156066801415639,-0.9998,0.163,0.749,0.088
2020-08-26,1659.219970703125,1603.5999755859375,1608.0,1652.3800048828125,3993400,1652.3800048828125,1566.1259887695312,1528.3164794921875,1529.0873209635417,0.027458951501752926,0.3590619129298376,0.03174895858858121,-0.9999,0.182,0.736,0.083
2020-08-27,1655.0,1625.75,1653.6800537109375,1634.3299560546875,1861600,1634.3299560546875,1577.7139892578125,1533.4604797363281,1532.9649861653645,-0.010923666937863397,0.3670944519825115,0.06434191326915213,-0.9998,0.168,0.722,0.11
2020-08-28,1647.1700439453125,1630.75,1633.489990234375,1644.4100341796875,1499000,1644.4100341796875,1591.3819946289063,1541.5329833984374,1537.2603190104167,0.006167713005355235,0.3851723901921529,0.040019106936102986,-0.9995,0.146,0.744,0.11
2020-08-31,1647.9649658203125,1630.31005859375,1647.8900146484375,1634.1800537109375,1823400,1634.1800537109375,1603.002001953125,1549.5194885253907,1539.5423217773437,-0.006221064245605423,0.3903729180424094,0.0600281874434417,-0.9998,0.167,0.734,0.098
2020-09-01,1665.72998046875,1632.219970703125,1636.6300048828125,1660.7099609375,1825300,1660.7099609375,1613.2130004882813,1559.3064880371094,1542.9519856770833,0.016234384434149485,0.3900408676762467,0.0398947051744886,-0.9997,0.148,0.756,0.096
2020-09-02,1733.1800537109375,1666.3299560546875,1673.7750244140625,1728.280029296875,2511200,1728.280029296875,1631.2880004882813,1572.039990234375,1548.2783203125,0.04068745894751569,0.3831945546415001,0.023200180491177294,-0.9998,0.15,0.757,0.093
2020-09-03,1709.7139892578125,1615.06005859375,1709.7139892578125,1641.8399658203125,3107800,1641.8399658203125,1637.2969970703125,1579.1269897460938,1552.4836507161458,-0.050015079738975676,0.3963763312811752,0.02354744928274339,-0.9999,0.196,0.712,0.092
2020-09-04,1645.1099853515625,1547.613037109375,1624.260009765625,1591.0400390625,2608600,1591.0400390625,1638.3589965820313,1583.9544921875,1555.1226521809897,-0.03094085161487181,0.36725384544533485,0.00363590310398821,-0.9998,0.16,0.747,0.093
2020-09-08,1563.864990234375,1528.010009765625,1533.510009765625,1532.3900146484375,2610900,1532.3900146484375,1632.7780029296875,1585.768994140625,1555.195654296875,-0.03686269545335974,0.4031202253628722,0.043406226126814364,-0.9998,0.162,0.737,0.101
2020-09-09,1569.0,1536.051025390625,1557.530029296875,1556.9599609375,1774700,1556.9599609375,1627.652001953125,1589.6009948730468,1557.082987467448,0.016033742098416903,0.37526727553609246,0.034809460750320965,-0.9998,0.165,0.741,0.094
2020-09-10,1584.0810546875,1525.8050537109375,1560.6400146484375,1532.02001953125,1618600,1532.02001953125,1615.6160034179688,1590.87099609375,1557.4163208007812,-0.016018357589126953,0.38464598893170315,0.02860511181939755,-0.9998,0.156,0.747,0.098
2020-09-11,1575.199951171875,1497.3599853515625,1536.0,1520.719970703125,1597100,1520.719970703125,1604.2550048828125,1590.9844970703125,1557.0586547851562,-0.007375914599068056,0.3666909162759784,0.03652597402597404,-0.9997,0.153,0.75,0.097
2020-09-14,1564.0,1515.739990234375,1539.0050048828125,1519.280029296875,1696600,1519.280029296875,1591.7420043945312,1591.5619995117188,1558.2693237304688,-0.0009468813680300059,0.38397107059607066,0.025167915417915406,-0.9999,0.187,0.713,0.101
2020-09-15,1559.5699462890625,1531.8349609375,1536.0,1541.43994140625,1331100,1541.43994140625,1582.4679931640626,1592.7349975585937,1560.502323404948,0.014585798326876454,0.36398534280022166,0.01459357539807367,-0.9999,0.175,0.743,0.083
2020-09-16,1562.0,1519.8199462890625,1555.5400390625,1520.9000244140625,1311700,1520.9000244140625,1568.4869995117188,1590.85,1562.3666585286458,-0.013325149063835084,0.37701850618517296,0.04798901715568386,-0.9999,0.16,0.756,0.084
2020-09-17,1508.2979736328125,1470.0,1496.0,1495.530029296875,1879800,1495.530029296875,1545.2119995117187,1588.25,1563.0973266601563,-0.016680909139285105,0.34248554041586815,0.05275277659498972,-0.9999,0.158,0.764,0.078
2020-09-18,1503.0030517578125,1437.1300048828125,1498.010009765625,1459.989990234375,3103900,1459.989990234375,1527.027001953125,1582.1619995117187,1561.7603271484375,-0.023764176155800176,0.3955936262319239,0.01891498572349635,-0.9999,0.17,0.753,0.077
2020-09-21,1448.3599853515625,1406.550048828125,1440.06005859375,1431.1600341796875,2888800,1431.1600341796875,1511.0390014648438,1574.6989990234374,1559.6493286132813,-0.019746680626255064,0.35365915592064,0.023738686715718507,-0.9999,0.161,0.754,0.085
2020-09-22,1469.52001953125,1434.530029296875,1450.0899658203125,1465.4599609375,1583200,1465.4599609375,1504.34599609375,1568.5619995117188,1558.6279947916667,0.023966520821322668,0.36928519703335855,0.019796998344792465,-0.9999,0.172,0.755,0.073
2020-09-23,1460.9599609375,1407.699951171875,1458.780029296875,1415.2099609375,1657400,1415.2099609375,1490.17099609375,1558.9114990234375,1556.4576619466145,-0.03428957551856515,0.3974824527651382,0.01199800592026741,-0.9998,0.166,0.738,0.095
2020-09-24,1443.708984375,1409.8499755859375,1411.030029296875,1428.2900390625,1450200,1428.2900390625,1479.797998046875,1547.7070007324219,1553.8466634114584,0.009242500043127988,0.36167081258714745,0.031229796100314035,-0.9999,0.157,0.764,0.079
2020-09-25,1450.0,1413.3399658203125,1432.6300048828125,1444.9599609375,1323000,1444.9599609375,1472.2219970703125,1538.2385009765626,1551.3969970703124,0.011671244228477429,0.3803181071801761,0.023859941782355582,-0.9998,0.156,0.755,0.089
2020-09-28,1476.800048828125,1449.301025390625,1474.2099609375,1464.52001953125,2007900,1464.52001953125,1466.74599609375,1529.2440002441406,1549.9566650390625,0.013536747814838712,0.4065077428164675,0.036882777923046416,-0.9998,0.159,0.746,0.094
2020-09-29,1476.6629638671875,1458.8050537109375,1470.3900146484375,1469.3299560546875,978200,1469.3299560546875,1459.5349975585937,1521.0014953613281,1548.3349975585938,0.0032843091656589163,0.37829485329485313,0.03514854647667148,-0.9997,0.151,0.753,0.095
2020-09-30,1489.75,1459.8800048828125,1466.800048828125,1469.5999755859375,1701600,1469.5999755859375,1454.4049926757812,1511.44599609375,1545.3683308919271,0.00018377052079920908,0.3915108754881481,0.03055518975973522,-0.9998,0.159,0.744,0.097
2020-10-01,1499.0400390625,1479.2099609375,1484.27001953125,1490.0899658203125,1779500,1490.0899658203125,1453.860986328125,1499.5364929199218,1543.453662109375,0.013942562993174645,0.3804528325391633,0.03896286866610609,-0.9999,0.168,0.744,0.088
2020-10-02,1483.199951171875,1450.9200439453125,1462.030029296875,1458.4200439453125,1284100,1458.4200439453125,1453.7039916992187,1490.365496826172,1539.3426635742187,-0.021253697831301932,0.39444224976544334,0.05122799148464551,-0.9998,0.154,0.759,0.087
2020-10-05,1488.2099609375,1464.27001953125,1466.2099609375,1486.02001953125,1113300,1486.02001953125,1459.189990234375,1485.1144958496093,1536.19599609375,0.01892457231407363,0.36034487571252244,0.027661475575078486,-0.9999,0.176,0.726,0.098
2020-10-06,1486.760009765625,1448.5899658203125,1475.5799560546875,1453.43994140625,1245400,1453.43994140625,1457.98798828125,1481.1669921875,1531.703995768229,-0.021924387085496377,0.394121643481074,0.06251346715759529,-0.9998,0.167,0.734,0.099
2020-10-07,1468.9599609375,1436.0,1464.2900390625,1460.2900390625,1746200,1460.2900390625,1462.49599609375,1476.33349609375,1526.772998046875,0.004713024226939977,0.37310551528574776,0.04750402698077119,-0.9999,0.173,0.733,0.094
